timestamp,value
2024-01-01 00:00:00,59.131495517359554
2024-01-01 00:01:00,60.797876357266865
2024-01-01 00:02:00,60.22638279844159
2024-01-01 00:03:00,58.794964228865524
2024-01-01 00:04:00,59.537119798425174
2024-01-01 00:05:00,61.32114922967772
2024-01-01 00:06:00,58.05865660528554
2024-01-01 00:07:00,59.656869896915055
2024-01-01 00:08:00,61.01274900696443
2024-01-01 00:09:00,59.306607678187916
2024-01-01 00:10:00,59.456891078702355
2024-01-01 00:11:00,59.924232824850485
2024-01-01 00:12:00,61.19311170089943
2024-01-01 00:13:00,59.488878402652276
2024-01-01 00:14:00,59.64481443228315
2024-01-01 00:15:00,59.65251897950519
2024-01-01 00:16:00,61.76474406618036
2024-01-01 00:17:00,61.74942887117903
2024-01-01 00:18:00,60.8032431183031
2024-01-01 00:19:00,60.308949119339886
2024-01-01 00:20:00,60.589894860716996
2024-01-01 00:21:00,61.19258562252064
2024-01-01 00:22:00,59.25133290527809
2024-01-01 00:23:00,60.94066323582568
2024-01-01 00:24:00,58.99689546580079
2024-01-01 00:25:00,79.48979879803727
2024-01-01 00:26:00,80.72568415664024
2024-01-01 00:27:00,78.85705543981922
2024-01-01 00:28:00,79.88794502384907
2024-01-01 00:29:00,79.31059608331225
2024-01-01 00:30:00,79.79550450357553
2024-01-01 00:31:00,77.76112871563143
2024-01-01 00:32:00,78.58277351639212
2024-01-01 00:33:00,79.44009821232166
2024-01-01 00:34:00,80.74196994540686
2024-01-01 00:35:00,79.86109145376783
2024-01-01 00:36:00,80.00227673271745
2024-01-01 00:37:00,80.55057816888183
2024-01-01 00:38:00,79.29637092559275
2024-01-01 00:39:00,80.22690185904582
2024-01-01 00:40:00,79.35570678554751
2024-01-01 00:41:00,78.61786440470351
2024-01-01 00:42:00,79.68728016499591
2024-01-01 00:43:00,80.45904468992404
2024-01-01 00:44:00,80.27087124079983
2024-01-01 00:45:00,59.99053560441694
2024-01-01 00:46:00,61.913892212750184
2024-01-01 00:47:00,60.33032972824702
2024-01-01 00:48:00,60.78298880474988
2024-01-01 00:49:00,61.79051467079836
2024-01-01 00:50:00,58.964731741471
2024-01-01 00:51:00,59.16896943183604
2024-01-01 00:52:00,61.39496978009834
2024-01-01 00:53:00,59.36154981180715
2024-01-01 00:54:00,60.023746584242666
2024-01-01 00:55:00,60.855452775539476
2024-01-01 00:56:00,60.712565113034536
2024-01-01 00:57:00,61.40390894558489
2024-01-01 00:58:00,61.196515309626776
2024-01-01 00:59:00,60.85551413576459
2024-01-01 01:00:00,59.381833028602244
2024-01-01 01:01:00,60.63589013423457
2024-01-01 01:02:00,60.251417595605496
2024-01-01 01:03:00,58.938987632047635
2024-01-01 01:04:00,61.13383923718148
2024-01-01 01:05:00,60.64578922766285
2024-01-01 01:06:00,60.03639206450488
2024-01-01 01:07:00,59.81352635121247
2024-01-01 01:08:00,59.04135908423937
2024-01-01 01:09:00,60.15961925884691
2024-01-01 01:10:00,60.374751295556514
2024-01-01 01:11:00,59.33507601260538
2024-01-01 01:12:00,60.92976323927962
2024-01-01 01:13:00,59.122237562813574
2024-01-01 01:14:00,58.301519719966045
2024-01-01 01:15:00,60.83178167271416
2024-01-01 01:16:00,59.677307169518315
2024-01-01 01:17:00,59.89917633174959
2024-01-01 01:18:00,59.329986621739955
2024-01-01 01:19:00,58.715229791426076
2024-01-01 01:20:00,46.00418989977938
2024-01-01 01:21:00,59.448904812922464
2024-01-01 01:22:00,61.32876199051835
2024-01-01 01:23:00,60.645846548968585
2024-01-01 01:24:00,59.74819348262603
2024-01-01 01:25:00,59.13127807909851
2024-01-01 01:26:00,59.41403041062363
2024-01-01 01:27:00,59.02998149512386
2024-01-01 01:28:00,61.669690687670546
2024-01-01 01:29:00,60.13155298418386
2024-01-01 01:30:00,60.920164434037304
2024-01-01 01:31:00,58.98611836079182
2024-01-01 01:32:00,60.144828103677604
2024-01-01 01:33:00,60.94228955104686
2024-01-01 01:34:00,59.73199139045359
2024-01-01 01:35:00,60.82489156713739
2024-01-01 01:36:00,59.13234567039539
2024-01-01 01:37:00,58.909222764305134
2024-01-01 01:38:00,60.30352048966251
2024-01-01 01:39:00,59.69665885234196
2024-01-01 01:40:00,60.51364375141746
2024-01-01 01:41:00,58.41768965478364
2024-01-01 01:42:00,60.56981170837641
2024-01-01 01:43:00,62.078643141815455
2024-01-01 01:44:00,59.98029921485482
2024-01-01 01:45:00,60.027313703127874
2024-01-01 01:46:00,60.14363958771094
2024-01-01 01:47:00,58.51041943136657
2024-01-01 01:48:00,60.34091731175225
2024-01-01 01:49:00,58.715672204787225
2024-01-01 01:50:00,59.65785632150096
2024-01-01 01:51:00,60.99429563968299
2024-01-01 01:52:00,59.41182643511994
2024-01-01 01:53:00,60.40099919165392
2024-01-01 01:54:00,60.81019124316509
2024-01-01 01:55:00,60.2229926848768
2024-01-01 01:56:00,58.90324122392431
2024-01-01 01:57:00,59.73401977971887
2024-01-01 01:58:00,61.56752907391063
2024-01-01 01:59:00,58.379963389602025
