timestamp,value
2024-01-01 00:00:00,98.66374299904406
2024-01-01 00:01:00,99.00358095219781
2024-01-01 00:02:00,101.23715164055088
2024-01-01 00:03:00,101.13738449576034
2024-01-01 00:04:00,102.70101896255188
2024-01-01 00:05:00,103.259177065588
2024-01-01 00:06:00,100.60393242361091
2024-01-01 00:07:00,100.89896635332077
2024-01-01 00:08:00,99.30837776606481
2024-01-01 00:09:00,99.36953834057539
2024-01-01 00:10:00,95.9680573090224
2024-01-01 00:11:00,97.73953752667188
2024-01-01 00:12:00,97.77630786861613
2024-01-01 00:13:00,100.47570221840058
2024-01-01 00:14:00,99.34974066621446
2024-01-01 00:15:00,183.8894047864282
2024-01-01 00:16:00,103.83135206330353
2024-01-01 00:17:00,101.84069671167828
2024-01-01 00:18:00,101.87279666243728
2024-01-01 00:19:00,102.31510407593807
2024-01-01 00:20:00,99.78758458728815
2024-01-01 00:21:00,99.82249673072889
2024-01-01 00:22:00,98.05702962772178
2024-01-01 00:23:00,99.23187901542109
2024-01-01 00:24:00,102.27974537064713
2024-01-01 00:25:00,100.27274364005373
2024-01-01 00:26:00,99.26610389047073
2024-01-01 00:27:00,99.39782902585091
2024-01-01 00:28:00,100.21527934304723
2024-01-01 00:29:00,102.28326967933724
2024-01-01 00:30:00,97.38094174961208
2024-01-01 00:31:00,99.4512382071818
2024-01-01 00:32:00,101.72967358283071
2024-01-01 00:33:00,97.12022387209547
2024-01-01 00:34:00,102.64959443254232
2024-01-01 00:35:00,98.33378994116525
2024-01-01 00:36:00,101.34058703460212
2024-01-01 00:37:00,100.17269308695829
2024-01-01 00:38:00,100.70997423690729
2024-01-01 00:39:00,97.57499487660252
2024-01-01 00:40:00,100.24071888752754
2024-01-01 00:41:00,99.2822394269755
2024-01-01 00:42:00,102.39987222983443
2024-01-01 00:43:00,98.91783233718562
2024-01-01 00:44:00,99.97650924092996
2024-01-01 00:45:00,99.41747262551081
2024-01-01 00:46:00,100.7783341516173
2024-01-01 00:47:00,102.40326177183394
2024-01-01 00:48:00,100.03240883342454
2024-01-01 00:49:00,100.89086404589001
2024-01-01 00:50:00,97.93778267346639
2024-01-01 00:51:00,100.13426512120844
2024-01-01 00:52:00,97.57309820172745
2024-01-01 00:53:00,98.20636648414752
2024-01-01 00:54:00,102.49349745767401
2024-01-01 00:55:00,219.84145041752876
2024-01-01 00:56:00,218.7262071686493
2024-01-01 00:57:00,220.02760493481162
2024-01-01 00:58:00,217.2054752262806
2024-01-01 00:59:00,223.45227079297965
2024-01-01 01:00:00,219.01624604047305
2024-01-01 01:01:00,220.5084110313384
2024-01-01 01:02:00,219.4636640909241
2024-01-01 01:03:00,219.86689658764487
2024-01-01 01:04:00,217.96468927531458
2024-01-01 01:05:00,219.3477330661267
2024-01-01 01:06:00,221.3421398732238
2024-01-01 01:07:00,218.73270907283143
2024-01-01 01:08:00,219.7289269750966
2024-01-01 01:09:00,223.62734242843806
2024-01-01 01:10:00,220.16086648470724
2024-01-01 01:11:00,218.2351145904259
2024-01-01 01:12:00,222.30534207110463
2024-01-01 01:13:00,221.7078765824648
2024-01-01 01:14:00,221.7529061226383
2024-01-01 01:15:00,220.58336594903216
2024-01-01 01:16:00,220.49844991753827
2024-01-01 01:17:00,222.77081391061125
2024-01-01 01:18:00,219.50482104368712
2024-01-01 01:19:00,222.02074848488087
2024-01-01 01:20:00,100.61454704274577
2024-01-01 01:21:00,101.61230016858288
2024-01-01 01:22:00,100.14343708738467
2024-01-01 01:23:00,99.50604665947002
2024-01-01 01:24:00,98.45327975966994
2024-01-01 01:25:00,98.27670656766472
2024-01-01 01:26:00,102.26770581726937
2024-01-01 01:27:00,98.42015631255492
2024-01-01 01:28:00,101.10249033846092
2024-01-01 01:29:00,99.42780408860413
2024-01-01 01:30:00,98.46558750038055
2024-01-01 01:31:00,102.18888917087648
2024-01-01 01:32:00,103.20781461918094
2024-01-01 01:33:00,96.1781590860766
2024-01-01 01:34:00,100.25813281771487
2024-01-01 01:35:00,201.25239935061836
2024-01-01 01:36:00,200.16629835551961
2024-01-01 01:37:00,204.64527993715626
2024-01-01 01:38:00,204.5693434548221
2024-01-01 01:39:00,200.79369017605745
2024-01-01 01:40:00,198.5199636539379
2024-01-01 01:41:00,198.29324630941227
2024-01-01 01:42:00,195.92095566624266
2024-01-01 01:43:00,202.34859028189302
2024-01-01 01:44:00,198.09811573530362
2024-01-01 01:45:00,201.3810309040365
2024-01-01 01:46:00,201.52992465370207
2024-01-01 01:47:00,199.05590342731227
2024-01-01 01:48:00,198.4213491260645
2024-01-01 01:49:00,199.8574890448097
2024-01-01 01:50:00,99.52286950367589
2024-01-01 01:51:00,102.15514593631704
2024-01-01 01:52:00,104.286504024425
2024-01-01 01:53:00,100.7041762362598
2024-01-01 01:54:00,101.88100025048476
2024-01-01 01:55:00,97.69071324545502
2024-01-01 01:56:00,103.08578396756624
2024-01-01 01:57:00,105.14511939918935
2024-01-01 01:58:00,101.29457596087282
2024-01-01 01:59:00,98.39296812146245
